Content,Url
"Oi gentes, tudo bem? 
O Cãopista passou por sedação para avaliar as condições do olhinho. 

Notícias de hoje (09/04/25) enviadas pela Dra Mariana: ""Ao retirar as larvas que já estavam mortas após a administração via oral de Nexgard Spectra, notamos a perda de boa parte do olho, por conta da bicheira. Entramos com tratamento com antibioticoterapia, anti-inflamatório e analgésicos.
Apesar da cardiopatia, o eletrocardiograma estava bom e ele passou bem pela anestesia. 
A recuperaçao pós anestésica foi tranquila. E hoje ele permanece bem. Defecou e urinou normalmente. 
Está alegre, se alimentando e recuperando bem.""

Continuemos em oração, logo nosso aumiguinho deve estar de volta em casa 🙏🏻🐶❤️
with a Photo: https://www.facebook.com/photo/?fbid=657815886956240&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0KbEc4QH9h4Sp9GWeBafCgFNpr6uBQrpp8DyucYUH8Zww29UK3W6wnzw81sgUE9SBl
"Esse cãozinho Shiitzu 
Macho 
Foi encontrado agora mesmo na Av Paulo Marcondes próximo a Cel Albino!
Precisa de Lar temporário! A moça que socorreu mora em Pirapo.

ENTRE EM CONTATO : 997518161 VANESSA
with a Photo: https://www.facebook.com/photo/?fbid=656605990410563&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02RMxptMeDiJiJAKCwi2ZWjsrP63GBQXsWsbDTuFF6TPEpio1WdDifjZ3zoq1S5oppl
"🐾 ADOÇÃO RESPONSÁVEL 🐾

Este gatinho está em busca de um lar cheio de amor! 🏡💙

✨ Macho, castrado, vacinado e vermifugado
🐱 Dócil e carinhoso

Se você quer adotá-lo, entre em contato:
📞 Marcela – (18) 99763-0780

⚠️A Pastoral dos Animais não realiza entrega de animais disponíveis para adoção. 

Adote com responsabilidade e transforme uma vida! ❤️
with 3 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02e6mbZQRa8d3QGvaPK1jxkQ7RNdgNWECfebF9HXkoVDrgH3YTLJNAiTifNLKX8aLbl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02e6mbZQRa8d3QGvaPK1jxkQ7RNdgNWECfebF9HXkoVDrgH3YTLJNAiTifNLKX8aLbl
"Procura -se:

Gata , sumiu nas redondezas da rua Quincas Vieira e São Sebastião.

Contato: 18 99712 5208 whatsapp
with a Photo: https://www.facebook.com/photo/?fbid=651751247562704&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0xDbCNhPCLXmPyTuhS33egtcbeasfAsjrts6fMSigDonVVDREYxRCWk5CCjEAyhyGl
"Procura -se animal perdido ! 

Nas imediações do bairro Jardim Bongiovani 

Contato: 18 99701 6242
with a Photo: https://www.facebook.com/photo/?fbid=646958938041935&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02YARt9A759DhMvKs34QpvwU9pWztTEypeufWUUxuDKms3HSNkVTGFvZaA73aifK4Jl
"Temos 6 cães e 1 gata esperando para serem castrados, e precisamos da sua ajuda para custear o procedimento! A Clínica Veterinária São Miguel está apoiando essa missão, garantindo todo o cuidado necessário.

Qualquer valor faz a diferença!

🔹 Chave Pix: (18) 99629-1049

🎯 Meta: R$ 2.000
Cada contribuição nos aproxima desse objetivo! Castrar é um ato de amor que previne abandonos e doenças.

Faça sua doação e compartilhe essa causa! Juntos, podemos transformar vidas!
with a Photo: https://www.facebook.com/photo/?fbid=646231271448035&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02X8akN6WaPx8zdPGmREAi9uP5tTgJDE5j7f6TuuKEw1egvxCSJkuuD1D1RRRMXE5Ql
"Adoção responsável:

""Zambi pra ADOÇÃO RESPONSÁVEL - mediante entrevista
*Mistura de labrador com pitbull

-Ele tem 3 aninhos
-É super dócil
-Muito brincalhão 
-Gosta de criança 
-Vacinado,castrado,vermifugado e microchipado

MOTIVOS PARA DOÁ-LO: Precisa de espaço suficiente- casa ou sítio (sem acesso a rua)

Compromisso com alimentação, segurança, saúde e bem-estar do animal

""Vai encher o coração de quem o adotar de muito amor"".

Contato: Zety (18)98159-4423
Whatsapp""
with a Photo: https://www.facebook.com/photo/?fbid=646005574803938&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0UkykwC5ovPEfgjEPTcR6mYFmBQ38ajhKW8v2wzFhed6r4SKa7QQb2TGVmsHgq3CZl
"Adoção responsável:

Manchinha, super dócil, alegre, companheiro, macho, castrado, vacinado, tem chip.

Está ficando no espaço da @petz de Presidente Prudente.

Endereço: Av Manoel Goulart, 2671, Centro .
with a Photo: https://www.facebook.com/photo/?fbid=643843728353456&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02gPtyCTSqpCB5pKqkhCwtDVB5msqv7yjg2qyiWctahrVKGNrfFarnQR5pumqJYGSql
"Adoção responsável:

Bebeto, super dócil, alegre, brincalhão, macho, castrado, vacinado, tem chip.

Está ficando no espaço da @petz de Presidente Prudente.

Endereço: Av Manoel Goulart, 2671, Centro.
with a Photo: https://www.facebook.com/photo/?fbid=643842891686873&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02FzyFah6mrqSkJiu4jk2VLt5x4gsvfHPx8Woj65o1XRU4fnpKCE7gsFmdwUFoUQLQl
"A MEL ESTÁ PERDIDA! 
Você viu? 

Todas as informações estão na legenda. Ajudem compartilhando. Se você sabe de alguma notícia entre em contato com a família, ela é importante 💕
with a Photo: https://www.facebook.com/photo/?fbid=640540875350408&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02Mcxpgtd8t8CFQAxHUNyRJPKznLBzEcXfGpcCAMEcb8CawjXswA7At5Bd3KvSJWunl
"MACHO E FÊMEA DISPONÍVEL 🩷🩵

FILHOTES PARA ADOÇÃO RESPONSÁVEL!!!!
Eles precisam de um lar de amor 💝 

Urgente!
Ajudem compartilhando.

OBS: não entregamos! 
Tirem suas dúvidas com o contato abaixo 

Mãe dos filhotes: porte médio.
Filhotes para adoção responsável urgente 
Contato com Vanessa 18 98189-4229
with 3 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid036VEucpvJ9MUtR4H6atyCKk3Avf95GMzhCD31wAampFJ7moYBqy8v3TfejSBNqagPl",https://www.facebook.com/pastoraldosanimais/posts/pfbid036VEucpvJ9MUtR4H6atyCKk3Avf95GMzhCD31wAampFJ7moYBqy8v3TfejSBNqagPl
"AJUDEM A ENCONTRAR 

CACHORRA PERDIDA! 
Ela tem aproximadamente 9 anos, sumiu da rua Carolina Lemes 223 no jardim Estoril. 

QUALQUER INFORMAÇÃO LIGUEM PARA JULIANA 
1898132721
with a Photo: https://www.facebook.com/photo/?fbid=639412405463255&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0368pPbh9LhXBXoc3WxFStEvteg6W9PhN9iHBxjNFLiXDkrkHXaUasSZ2wmVARFb5il
"CACHORRO PERDIDO!!
Alguém procurando? 
Macho! 
Apareceu próximo da cachaçaria 
Liberato Mesquita 73
Apartamento 3 
67996308408- Isabele
with 3 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02MUzNsdFPRtvjpL7eJsyGg37ezPjRqMJPdckvxsP4U1jqEnq9c86aQZLbYk7VHdTAl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02MUzNsdFPRtvjpL7eJsyGg37ezPjRqMJPdckvxsP4U1jqEnq9c86aQZLbYk7VHdTAl
"Procura -se:

Essa cachorrinha sumiu próximo a Igreja São Judas em Prudente .

Ajude compartilhando !

Contato: 997246033
with a Photo: https://www.facebook.com/photo/?fbid=636387049099124&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0GUvs3oDEx8bqMt6YzVk2TqnsTb9PTahf5nTBywmZ9si4mZkzmRYViuC1Yi8Eg2Rfl
"Você viu esse gato?!

Nos ajudem a compartilhar!!
Vamos encontrá-lo!
with a Photo: https://www.facebook.com/photo/?fbid=636088475795648&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0AqjeAc2TZN7ZKYeXSCNmVMWYAf9eC8gmDkdvQFLqt31orFEjVrxRkyZCCVnNc4cil
"FILHOTES PARA ADOÇÃO RESPONSÁVEL!!!!
Eles precisam de um lar de amor 💝 

Urgente!
Ajudem compartilhando.

Mãe dos filhotes: porte médio.
Filhotes para adoção responsável urgente 
Contato com Vanessa 18 98189-4229
with 5 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0isqVCo5xqb84HKBWQCePrefQs5ASuNNUUf2KQCwPp3APVpEjQAA6wP5oTenFMkLNl",https://www.facebook.com/pastoraldosanimais/posts/pfbid0isqVCo5xqb84HKBWQCePrefQs5ASuNNUUf2KQCwPp3APVpEjQAA6wP5oTenFMkLNl
"Adoção responsável: 

""Esse filhotinho apareceu em baixo do carro na concessionária, preciso achar um lar urgente!!! Pois não tem onde ficar…
Ajudem a compartilhar!!!""

Contato: 18 99621-2040 Edna
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0o6o4qNxTApEg6r5SpHfebJjUMKY11oqMErT1nuhuLucBNXUS9oTKkbiaegt3YZb9l",https://www.facebook.com/pastoraldosanimais/posts/pfbid0o6o4qNxTApEg6r5SpHfebJjUMKY11oqMErT1nuhuLucBNXUS9oTKkbiaegt3YZb9l
"Adoção responsável;

""Zambi pra ADOÇÃO RESPONSÁVEL - mediante entrevista
*Mistura de labrador com pitbull

-Ele tem 3 aninhos
-É super dócil
-Muito brincalhão 
-Gosta de criança 
-Vacinado,castrado,vermifugado e microchipado

MOTIVOS PARA DOÁ-LO: Precisa de espaço suficiente- casa ou sítio (sem acesso a rua)

Compromisso com alimentação, segurança, saúde e bem-estar do animal

""Vai encher o coração de quem o adotar de muito amor"".

Contato: Zety (18)98159-4423
Whatsapp""
with 4 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02LBJp2Qrfuryrbyss39fTamXdseub8ookxdqcjhiLFnPz7m4uvb5owTUfB4WHtaCNl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02LBJp2Qrfuryrbyss39fTamXdseub8ookxdqcjhiLFnPz7m4uvb5owTUfB4WHtaCNl
"UMA PRINCESA ESPERANDO LAR DE AMOR 💝 

Fêmea +|- 45 dias 

Telefone de contato: (18)99782-6198 ALINE 
Entre em contato para tirar suas dúvidas ou combinar de ir buscar a gata. 

AJUDE COMPARTILHANDO!!!
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0T4UKePK6XpERxgsAi4F8zaEcCq62quBB3HyYmp6v378PLTnkmv9LiWM6ApJRYEZDl",https://www.facebook.com/pastoraldosanimais/posts/pfbid0T4UKePK6XpERxgsAi4F8zaEcCq62quBB3HyYmp6v378PLTnkmv9LiWM6ApJRYEZDl
"Ajude a Mel a voltar pra casa 

Informações e contato na foto da postagem
with a Photo: https://www.facebook.com/photo/?fbid=627248103346352&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02CzftdEYUBKXG5uRfuXrSfccazXvMwgWLCZgu27fRdPzkM58u2iMC2zzREJURyntal
"Pedido de ajuda :

Animais abandonados , aparentemente debilitados .
Precisam de resgate, adoção ou lar temporário. 
Um macho e uma fêmea 

Estão na Drogasil do Lar dos Meninos .

Compartilhem , por favor!

#ajudaréobicho #adotaréobicho
with 3 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid024H2dg7m3fenA6jE9kdqJpBoS9mdcG2pKuQisPrTDHEBxyAtJSp2quaWGhiPsjDspl",https://www.facebook.com/pastoraldosanimais/posts/pfbid024H2dg7m3fenA6jE9kdqJpBoS9mdcG2pKuQisPrTDHEBxyAtJSp2quaWGhiPsjDspl
"Procura -se:

Fugiu no Residencial Minerva 1.

Contato: 18 99600 9884
with a Photo: https://www.facebook.com/photo/?fbid=626841613387001&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0rV9w7myENvpamXdr1Go9KQ79CZpYLiyy88UQfjkt6Eg4SecM55HV2rhcpUNehVvQl
"Adoção responsável:

O primeiro das fotos é macho , restante fêmeas.
Aproximadamente dois meses 

Contato: +55 18 99137-2729 Josiane
with 6 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02kebsX3kdARuxJbcWF1DmQczVz24NwJzVXfNd4E5QbafeiGbzWtNZUN6Di7WiBmSul",https://www.facebook.com/pastoraldosanimais/posts/pfbid02kebsX3kdARuxJbcWF1DmQczVz24NwJzVXfNd4E5QbafeiGbzWtNZUN6Di7WiBmSul
"Animal perdido:

Alguém procurando?!
Estava em um lote, próximo a academia, Rua Janio quadros, Residencial Universitário. 
Contato 18 997025362
with a Photo: https://www.facebook.com/photo/?fbid=626085990129230&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02YmABJqkWCihTeKSQMHnorZ62MymQjjT3q3bwtiKTyVR1k1LvbVLBV9uFs5DjjZ2Dl
"Procura -se tutor:

Apareceu no São Matheus, com cone, está c pontos da castração. 
Macho
Contato 18 98163-8656
with a Photo: https://www.facebook.com/photo/?fbid=626085090129320&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0DKg6himR9XDnKAmy5swmcXWg2Z3X36zifD2UaDaTEfMF1gbWysCh8JdRH6nzgNkyl
"Procura -se tutor : 

Essa cachorra está no mesmo local desde manhã .
Pode estar perdida ou abandonada .

Local : Rua Floris do Prado , bairro Ana Jacinta 

Contato: 18 99679 2615
with a Photo: https://www.facebook.com/photo/?fbid=625772210160608&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0G9biHvd8daMa8gDwnrZ1wWj4CxPKGLuBG8BfL1aG9Weo18HCRFgQ7xN1T9E1ZUDTl
"
with a Facebook Post: https://www.facebook.com/daniloaugusto.maschiopelagio/posts/pfbid0qeECBkD6dZrKhSgo1XRrySRn9LBdvhnmLA4Ht1iXz2EvjGSRWJKvsS45QwkzBGt8l",https://www.facebook.com/pastoraldosanimais/posts/pfbid02ZcQtxF8ru4pdWp2h5QytbhKm8KJgPVPCVEeWtSUm4aueeqpKKhifYuxf3h7QJteZl
"Adoção responsável:

Macho , porte médio 

Contato: 18 996885895 Fernanda
with a Photo: https://www.facebook.com/photo/?fbid=624984350239394&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02p2rQRF1dSZu9z5D9h24nLa7sRZPZqiMMuvNwptYsby1kcLRfov2afMXb9YqQLpnBl
"Adoção responsável:

Informações e contato na foto da postagem
with a Photo: https://www.facebook.com/photo/?fbid=624806666923829&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0n7ZxFBUYhjUGoKwYXeqTrYe35yhdT8JGtsN4RyyhEDEfVcQ5DQ3icn4BHs5cvgX5l
"Adoção responsável:

Estão ficando no espaço da Petz de Presidente Prudente!!
@petz
with a Photo: https://www.facebook.com/photo/?fbid=622957907108705&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0JbTpZC2NajfcmCmCxdqdFQsuAtXEfNVc6vgjGg6biPNsp7aegCaSF4iHgq1LQpsUl
"Procura -se:

Informações e contato na foto da postagem
with a Photo: https://www.facebook.com/photo/?fbid=621412023929960&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02sXSLxRgfQUT7vDp8cyt4UVFxRSxevqdYHhLzfPSy1pUVMKJRUAqfhHnxCHuNq52fl
"Animal perdido: 

Cachorro filhote perdido no parque cedral! 
Alguém conhece o dono?
Estava sujo e com muitos carrapatos
Ctt: 981771798
with 5 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0AjjG7TWrVhiuxJeeiWeJkDggmRRdnYPbMMuaFkEGjyyZbeP4hV4jwcTdDcDdsEDdl",https://www.facebook.com/pastoraldosanimais/posts/pfbid0AjjG7TWrVhiuxJeeiWeJkDggmRRdnYPbMMuaFkEGjyyZbeP4hV4jwcTdDcDdsEDdl
"
with a Reel: https://www.facebook.com/reel/952699613429450",https://www.facebook.com/groups/833864336729782/permalink/9622795004503294/
"Rancho Bicho Feliz
with a Reel: https://www.facebook.com/reel/1592881804756976",https://www.facebook.com/groups/833864336729782/permalink/9617783638337764/
"
with a Facebook Post: https://www.facebook.com/anjosdequatro.patas.1/posts/pfbid0qbPaYBWG1YEMQBdrgb9Jkc4X7LbaZ72DBPM46iqraPWZehkGfAtJaR8BVCAb9uxdl",https://www.facebook.com/groups/833864336729782/permalink/9622642577851870/
"
with a Facebook Post: https://www.facebook.com/groups/833864336729782/permalink/9622282147887913/",https://www.facebook.com/groups/833864336729782/permalink/9622616351187826/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9260793147359705/",https://www.facebook.com/groups/833864336729782/permalink/9622240797892048/
"
with a Facebook Post: https://www.facebook.com/spaa.ppte.sp/posts/pfbid02gW1kwWdXKeHqpoC4WsGEb1NYB82jKcJQ9jaquwVLFinBNdGVZ6k3yJSw59wwGdMfl",https://www.facebook.com/groups/833864336729782/permalink/9622391401210321/
"
with a Facebook Post: https://www.facebook.com/groups/385096324909405/permalink/9560892050663074/",https://www.facebook.com/groups/833864336729782/permalink/9622387717877356/
"
with a Facebook Post: https://www.facebook.com/groups/789836304460978/permalink/9679798958797957/",https://www.facebook.com/groups/833864336729782/permalink/9617611491688312/
"Existe alguma ong ou lugar que pode deixar gatos aqui em Presidente Prudente ?
Soltaram alguns gatos na obra onde trabalho e não tem como ficar lá, os animais vão ter que sair de lá.",https://www.facebook.com/groups/833864336729782/permalink/9620298628086265/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256648287774191/",https://www.facebook.com/groups/833864336729782/permalink/9617617878354340/
"Essa lindeza precisa de um lar ou vai viver na rua 🐱
with a Facebook Post: https://www.facebook.com/groups/1411413429080945/permalink/3909289485959981/",https://www.facebook.com/groups/833864336729782/permalink/9621735364609258/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9248169195288767/",https://www.facebook.com/groups/833864336729782/permalink/9617794945003300/
"Vamos ajudar a encontrar
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9260793147359705/",https://www.facebook.com/groups/833864336729782/permalink/9621966717919456/
"Vamos ajudar
with a Facebook Post: https://www.facebook.com/sandra.marangoni.2025/posts/pfbid02TMqUM6LQEGmSEe313vgfesMsToCgz1EUG8WmGqji7wV3GQeJqDgMDRYbfwhLdLghl",https://www.facebook.com/groups/833864336729782/permalink/9622117461237715/
"
with a Facebook Post: https://www.facebook.com/groups/2043080775816013/permalink/7766241886833178/",https://www.facebook.com/groups/833864336729782/permalink/9622247384558056/
"
with a Facebook Post: https://www.facebook.com/permalink.php?story_fbid=pfbid0gi8tTzfZxjtYQ7q9fUKZoW2NEvpBMFDtrfCgPfQhUmGvumGdiCkyyaM5eMaEAkobl&id=100005174972598",https://www.facebook.com/groups/833864336729782/permalink/9621020608014067/
"
with a Facebook Post: https://www.facebook.com/groups/282544378488912/permalink/9528139977262593/",https://www.facebook.com/groups/833864336729782/permalink/9622068121242649/
"
with a Facebook Post: https://www.facebook.com/groups/387723521423861/permalink/2703388529857337/",https://www.facebook.com/groups/833864336729782/permalink/9617029555079839/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9260398464065840/",https://www.facebook.com/groups/833864336729782/permalink/9621866631262798/
"
with a Facebook Post: https://www.facebook.com/marccio.amaro.3/posts/pfbid02HWtKcJwYsiHKCtKRFmA4NFZ3FqEKQb1Z7eGpMWyctmXNPQ55xM5w4rN7JpXDyTogl",https://www.facebook.com/groups/833864336729782/permalink/9621846284598166/
"
with a story: https://www.instagram.com/p/DI0BtkssIZ_/?igsh=YzljYTk1ODg3Zg%3D%3D",https://www.facebook.com/groups/833864336729782/permalink/9621554537960674/
"A Suzi ainda está desaparecida!!💔
Gatinha branca desaparecida no Jardim Vista Bonita (Res. José Rena), muito dócil, se alguém encontrou ou pegou por favor devolver, é a gatinha da nossa família. Atende por Suzi

(18)99738-7283 Millena
with 4 Attachments: https://www.facebook.com/media/set/?set=pcb.9621199911329470&type=1",https://www.facebook.com/groups/833864336729782/permalink/9621199911329470/
"Vamos ajudar
with a Facebook Post: https://www.facebook.com/mitiko.yamamoto.142/posts/pfbid02NxB7mQru5TYjRedn8hqWCVZvBGnfq4qyLsKafTGStywH3u2advqW45fQoN5agHE2l",https://www.facebook.com/groups/833864336729782/permalink/9615719528544175/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9254042748034745/",https://www.facebook.com/groups/833864336729782/permalink/9617305365052258/
"Oie amigos ! 
Mais uma vez precisamos de vcs, esses bbs foram resgatados ainda bem pequenos antes de comerem ração,a minha vizinha está cuidando já faz 1 mês agora já estão se alimentando sozinhos e estão pronto para serem adotados e ter um lar com muito amor! 18988007088
with a Photo: https://www.facebook.com/photo/?fbid=9663315817086941&set=gm.9621053958010732&idorvanity=833864336729782",https://www.facebook.com/groups/833864336729782/permalink/9621053958010732/
"
with a Facebook Post: https://www.facebook.com/sandra.marangoni.2025/posts/pfbid02TMqUM6LQEGmSEe313vgfesMsToCgz1EUG8WmGqji7wV3GQeJqDgMDRYbfwhLdLghl",https://www.facebook.com/groups/833864336729782/permalink/9621026924680102/
"
with a Facebook Post: https://www.facebook.com/pastoraldosanimais/posts/pfbid0WWDbfY16CUycgtJQzsg1UV51w4SEgEvoWfj84PhWA7AndRGAvXUzMVBphb9UmRVKl",https://www.facebook.com/groups/833864336729782/permalink/9621015368014591/
"
with a Facebook Post: https://www.facebook.com/groups/306667294316069/permalink/1235802408069215/",https://www.facebook.com/groups/833864336729782/permalink/9621012388014889/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9257079301064423/",https://www.facebook.com/groups/833864336729782/permalink/9621006618015466/
"Vamos ajudar
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9190501274388893/",https://www.facebook.com/groups/833864336729782/permalink/9614313905351404/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9254042748034745/",https://www.facebook.com/groups/833864336729782/permalink/9620451731404288/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9257079301064423/",https://www.facebook.com/groups/833864336729782/permalink/9618183264964468/
"
with a Facebook Post: https://www.facebook.com/groups/feiradorolodepresidenteprudente/permalink/9220691498054195/",https://www.facebook.com/groups/833864336729782/permalink/9597206597062135/
"
with a Facebook Post: https://www.facebook.com/pastoraldosanimais/posts/pfbid0WWDbfY16CUycgtJQzsg1UV51w4SEgEvoWfj84PhWA7AndRGAvXUzMVBphb9UmRVKl",https://www.facebook.com/groups/833864336729782/permalink/9617808331668628/
"
with a Photo: https://www.facebook.com/photo/?fbid=9672463669509242&set=gm.9617754641673997&idorvanity=833864336729782",https://www.facebook.com/groups/833864336729782/permalink/9617754641673997/
"
with a Facebook Post: https://www.facebook.com/groups/1509295342654810/permalink/4089280917989560/",https://www.facebook.com/groups/833864336729782/permalink/9617609855021809/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256648287774191/",https://www.facebook.com/groups/833864336729782/permalink/9617567035026091/
"
with a Facebook Post: https://www.facebook.com/groups/306667294316069/permalink/1235400541442735/",https://www.facebook.com/groups/833864336729782/permalink/9617558911693570/
"
with a Facebook Post: https://www.facebook.com/groups/306667294316069/permalink/1235402094775913/",https://www.facebook.com/groups/833864336729782/permalink/9617555108360617/
"Estou desesperada
with a Photo: https://www.facebook.com/photo/?fbid=9823435377705290&set=gm.9617292655053529&idorvanity=833864336729782",https://www.facebook.com/groups/833864336729782/permalink/9617292655053529/
"Vamos ajudar
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256516157787404/",https://www.facebook.com/groups/833864336729782/permalink/9617501231699338/
"Tenha misericórdia
with a Facebook Post: https://www.facebook.com/groups/1258548524580449/permalink/2146354792466480/",https://www.facebook.com/groups/833864336729782/permalink/9617488348367293/
"Meu Deus tenha misericórdia
with a Facebook Post: https://www.facebook.com/groups/animaispresidenteprudente/permalink/2975270979303869/",https://www.facebook.com/groups/833864336729782/permalink/9617470635035731/
"Vamos ajudar
with a Facebook Post: https://www.facebook.com/claudio.salomao.144/posts/pfbid02aXGh6ohyug7qqvQkuyVKVPu2ij4FcBQUTTAJJcS76KqmobhnAKJRf362Fx7aJ38Bl",https://www.facebook.com/groups/833864336729782/permalink/9617402895042505/
"Meu Deus tenha misericórdia
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256516157787404/",https://www.facebook.com/groups/833864336729782/permalink/9617390808377047/
"Pres Prudente 
Não é golpe,ajudem!
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256516157787404/",https://www.facebook.com/groups/833864336729782/permalink/9617387261710735/
"Se alguém encontrou ou encontrar entrar em contato celular 18 98803-1519, pode ser pelo WhatsApp, estou desesperada
with a Photo: https://www.facebook.com/photo/?fbid=9823421711039990&set=gm.9617277488388379&idorvanity=833864336729782",https://www.facebook.com/groups/833864336729782/permalink/9617277488388379/
"
with a Facebook Post: https://www.facebook.com/groups/2043080775816013/permalink/7761131990677501/",https://www.facebook.com/groups/833864336729782/permalink/9615489671900494/
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9256516157787404/",https://www.facebook.com/amigobichoprudente/posts/pfbid0TLRAQSnPkm3fEnikid65bSjSkGGorHkyyKcWxSBxHcJV13LMUSFjKGZYQrX4TgJ9l
"Quem perdeu??
Contato : @marleyaguilar
with a Photo: https://www.facebook.com/photo/?fbid=1084812907005957&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02m18mnrZZDMWJtmgpnhL65RbHirTiCqBb8stm7RQ2MUAZ4DxtAPbFKyh4YqpbrGQjl
"Quem perdeu??
with a Facebook Post: https://www.facebook.com/marley.aguilardebrito/posts/pfbid02g39YmexxwfZ4rA2AM819QEY2fHdq2Gjfb4N6NnspQnx3vM8qyrDzQ7dTAPkzgFxxl",https://www.facebook.com/amigobichoprudente/posts/pfbid0skDaX4okyfYc9f71NUE7Qmv36RGRGCGr8A9kTrzUBMyVft24MGnnUwvaCkWtkxygl
"❌Procura-se Charlotte!!
with a Photo: https://www.facebook.com/photo/?fbid=1083572723796642&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0UHZvinvaafPuGC6tf1Dhn2Ae1Ac6DWLVygyTgZzoDLA2yEWpEcfs4KCywK3QjA8fl
"❌URGENTE!! 🆘 
“mãezinha e 6 bebês que pelo jeito estão abandonados nessa rua PAQUETA 67 JD Guanabara.
Estão pele osso e sarna.
são 6 bebês em situação crueldade do abandono desde já agradeço postar e a única sorte deles.desde já gratidão”
@ludoneda
with 2 Attachments: https://www.facebook.com/amigobichoprudente/posts/pfbid0AmofFn8mpM5E3jQmPGRXRqAz2ZJUd2nwLYjfHGdkmx4biSNz2LfLYkdiUaRr13EJl",https://www.facebook.com/amigobichoprudente/posts/pfbid0AmofFn8mpM5E3jQmPGRXRqAz2ZJUd2nwLYjfHGdkmx4biSNz2LfLYkdiUaRr13EJl
"❌quem perdeu??
with a Photo: https://www.facebook.com/photo/?fbid=1083564343797480&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0QX3DjFhYusoZgDoQNpqtjvrfJyApn8xsSGar3XPwztX99E3MgUygv1GGYW8MtDx8l
"Alguém viu??
Compartilhe
with a Facebook Post: https://www.facebook.com/amigobichoprudente/posts/1077658887721359",https://www.facebook.com/amigobichoprudente/posts/pfbid0SnramsfXTNExmeu4o2ujNsSMUKoeEHTEdigc2eSbwuiEToVdozbeBq5jFVhMrVeml
